,해역,연안정점,관측일시,수온,수온 QC Flag,기온,기온 QC,운량,천기,지역,year,month
11783,남해,부산(20103),20130830,20.3,2,26.7,2,61%-70%,개임(운량:3-7),부산,2013,08
11785,남해,부산(20103),20130901,23.8,2,24.0,2,61%-70%,개임(운량:3-7),부산,2013,09
11786,남해,부산(20103),20130902,25.5,2,25.0,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11787,남해,부산(20103),20130903,25.3,2,25.5,2,71%-80%,흐림(운량:8-10),부산,2013,09
11788,남해,부산(20103),20130904,25.6,2,23.7,2,21%-30%,개임(운량:3-7),부산,2013,09
11789,남해,부산(20103),20130905,25.8,2,23.7,2,21%-30%,쾌청(운량:0-2),부산,2013,09
11790,남해,부산(20103),20130906,25.0,2,23.0,2,71%-80%,흐림(운량:8-10),부산,2013,09
11792,남해,부산(20103),20130908,24.1,2,23.1,2,31%-40%,개임(운량:3-7),부산,2013,09
11793,남해,부산(20103),20130909,22.8,2,24.5,2,11%-20%,쾌청(운량:0-2),부산,2013,09
11794,남해,부산(20103),20130910,21.4,2,25.9,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11795,남해,부산(20103),20130911,21.2,2,27.2,2,61%-70%,개임(운량:3-7),부산,2013,09
11796,남해,부산(20103),20130912,20.9,2,27.1,2,71%-80%,흐림(운량:8-10),부산,2013,09
11797,남해,부산(20103),20130913,22.0,2,26.7,2,51%-60%,개임(운량:3-7),부산,2013,09
11798,남해,부산(20103),20130914,22.4,2,26.9,2,71%-80%,흐림(운량:8-10),부산,2013,09
11799,남해,부산(20103),20130915,22.6,2,27.4,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11800,남해,부산(20103),20130916,23.5,2,24.2,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11801,남해,부산(20103),20130917,24.7,2,25.1,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11802,남해,부산(20103),20130918,24.8,2,26.0,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11803,남해,부산(20103),20130919,24.2,2,25.3,2,11%-20%,개임(운량:3-7),부산,2013,09
11804,남해,부산(20103),20130920,24.6,2,26.0,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11805,남해,부산(20103),20130921,22.0,2,28.0,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11806,남해,부산(20103),20130922,20.8,2,25.8,2,21%-30%,개임(운량:3-7),부산,2013,09
11807,남해,부산(20103),20130923,23.6,2,25.0,2,11%-20%,쾌청(운량:0-2),부산,2013,09
11808,남해,부산(20103),20130924,23.3,2,26.8,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11809,남해,부산(20103),20130925,22.6,2,25.0,2,71%-80%,흐림(운량:8-10),부산,2013,09
11810,남해,부산(20103),20130926,22.2,2,21.0,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11811,남해,부산(20103),20130927,23.0,2,22.8,2,1%-10%,쾌청(운량:0-2),부산,2013,09
11812,남해,부산(20103),20130928,23.1,2,23.0,2,61%-70%,개임(운량:3-7),부산,2013,09
11813,남해,부산(20103),20130929,22.9,2,24.0,2,71%-80%,흐림(운량:8-10),부산,2013,09
11814,남해,부산(20103),20130930,22.8,2,24.5,2,71%-80%,흐림(운량:8-10),부산,2013,09
11815,남해,부산(20103),20131001,23.1,2,24.0,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11816,남해,부산(20103),20131002,23.3,2,24.0,2,71%-80%,흐림(운량:8-10),부산,2013,10
11817,남해,부산(20103),20131003,23.6,2,22.3,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11818,남해,부산(20103),20131004,22.6,2,21.5,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11819,남해,부산(20103),20131005,22.2,2,23.2,2,51%-60%,개임(운량:3-7),부산,2013,10
11821,남해,부산(20103),20131007,22.6,2,25.2,2,21%-30%,개임(운량:3-7),부산,2013,10
11824,남해,부산(20103),20131010,22.7,2,23.0,2,71%-80%,흐림(운량:8-10),부산,2013,10
11825,남해,부산(20103),20131011,22.5,2,23.5,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11826,남해,부산(20103),20131012,22.0,2,19.8,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11827,남해,부산(20103),20131013,21.5,2,21.6,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11828,남해,부산(20103),20131014,21.4,2,22.3,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11829,남해,부산(20103),20131015,21.7,2,23.0,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11831,남해,부산(20103),20131017,21.4,2,18.0,2,11%-20%,쾌청(운량:0-2),부산,2013,10
11832,남해,부산(20103),20131018,21.0,2,18.8,2,21%-30%,개임(운량:3-7),부산,2013,10
11833,남해,부산(20103),20131019,20.5,2,20.0,2,51%-60%,개임(운량:3-7),부산,2013,10
11834,남해,부산(20103),20131020,20.9,2,20.0,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11835,남해,부산(20103),20131021,21.1,2,18.0,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11836,남해,부산(20103),20131022,20.8,2,19.0,2,51%-60%,개임(운량:3-7),부산,2013,10
11837,남해,부산(20103),20131023,20.9,2,19.0,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11838,남해,부산(20103),20131024,20.8,2,18.7,2,81%-90%,비,부산,2013,10
11839,남해,부산(20103),20131025,21.0,2,18.1,2,51%-60%,흐림(운량:8-10),부산,2013,10
11840,남해,부산(20103),20131026,21.0,2,15.6,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11841,남해,부산(20103),20131027,20.2,2,16.3,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11842,남해,부산(20103),20131028,20.5,2,17.0,2,11%-20%,쾌청(운량:0-2),부산,2013,10
11843,남해,부산(20103),20131029,20.4,2,17.1,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11844,남해,부산(20103),20131030,20.6,2,17.6,2,1%-10%,쾌청(운량:0-2),부산,2013,10
11845,남해,부산(20103),20131031,19.9,2,18.3,2,61%-70%,개임(운량:3-7),부산,2013,10
11846,남해,부산(20103),20131101,19.9,2,19.2,2,51%-60%,개임(운량:3-7),부산,2013,11
11847,남해,부산(20103),20131102,20.4,2,20.5,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11848,남해,부산(20103),20131103,20.5,2,19.4,2,81%-90%,비,부산,2013,11
11849,남해,부산(20103),20131104,19.4,2,17.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11850,남해,부산(20103),20131105,19.1,2,18.2,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11851,남해,부산(20103),20131106,18.1,2,18.2,2,21%-30%,개임(운량:3-7),부산,2013,11
11852,남해,부산(20103),20131107,17.9,2,18.2,2,11%-20%,개임(운량:3-7),부산,2013,11
11853,남해,부산(20103),20131108,17.0,2,15.2,2,11%-20%,쾌청(운량:0-2),부산,2013,11
11854,남해,부산(20103),20131109,18.5,2,17.8,2,51%-60%,개임(운량:3-7),부산,2013,11
11855,남해,부산(20103),20131110,17.5,2,16.0,2,61%-70%,개임(운량:3-7),부산,2013,11
11856,남해,부산(20103),20131111,17.2,2,7.0,2,21%-30%,개임(운량:3-7),부산,2013,11
11857,남해,부산(20103),20131112,17.1,2,9.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11858,남해,부산(20103),20131113,17.2,2,11.1,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11859,남해,부산(20103),20131114,18.0,2,14.0,2,51%-60%,개임(운량:3-7),부산,2013,11
11860,남해,부산(20103),20131115,17.4,2,12.1,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11861,남해,부산(20103),20131116,17.4,2,13.2,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11862,남해,부산(20103),20131117,16.3,2,12.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11863,남해,부산(20103),20131118,15.8,2,8.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11866,남해,부산(20103),20131121,14.8,2,6.9,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11867,남해,부산(20103),20131122,15.1,2,6.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11868,남해,부산(20103),20131123,16.1,2,9.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11869,남해,부산(20103),20131124,16.3,2,13.2,2,11%-20%,쾌청(운량:0-2),부산,2013,11
11871,남해,부산(20103),20131126,14.3,2,6.7,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11872,남해,부산(20103),20131127,15.0,2,12.7,2,11%-20%,개임(운량:3-7),부산,2013,11
11873,남해,부산(20103),20131128,14.5,2,3.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11874,남해,부산(20103),20131129,14.5,2,3.0,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11875,남해,부산(20103),20131130,14.6,2,7.8,2,1%-10%,쾌청(운량:0-2),부산,2013,11
11876,남해,부산(20103),20131201,14.0,2,11.2,2,11%-20%,개임(운량:3-7),부산,2013,12
11877,남해,부산(20103),20131202,14.0,2,7.9,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11878,남해,부산(20103),20131203,14.8,2,8.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11879,남해,부산(20103),20131204,14.5,2,9.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11880,남해,부산(20103),20131205,14.1,2,11.8,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11881,남해,부산(20103),20131206,14.1,2,10.6,2,61%-70%,개임(운량:3-7),부산,2013,12
11882,남해,부산(20103),20131207,14.0,2,8.5,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11883,남해,부산(20103),20131208,14.5,2,11.5,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11884,남해,부산(20103),20131209,14.7,2,13.0,2,61%-70%,개임(운량:3-7),부산,2013,12
11885,남해,부산(20103),20131210,14.0,2,5.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11886,남해,부산(20103),20131211,14.0,2,5.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11887,남해,부산(20103),20131212,13.8,2,4.0,2,Zero,쾌청(운량:0-2),부산,2013,12
11888,남해,부산(20103),20131213,13.2,2,4.2,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11889,남해,부산(20103),20131214,12.9,2,3.2,2,11%-20%,쾌청(운량:0-2),부산,2013,12
11890,남해,부산(20103),20131215,13.2,2,3.4,2,11%-20%,쾌청(운량:0-2),부산,2013,12
11891,남해,부산(20103),20131216,13.0,2,6.6,2,71%-80%,개임(운량:3-7),부산,2013,12
11894,남해,부산(20103),20131219,15.3,2,4.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11895,남해,부산(20103),20131220,14.3,2,2.0,2,1%-10%,개임(운량:3-7),부산,2013,12
11896,남해,부산(20103),20131221,14.2,2,4.2,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11897,남해,부산(20103),20131222,14.2,2,3.3,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11898,남해,부산(20103),20131223,14.2,2,4.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11899,남해,부산(20103),20131224,14.2,2,4.0,2,41%-50%,개임(운량:3-7),부산,2013,12
11900,남해,부산(20103),20131225,13.9,2,7.9,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11901,남해,부산(20103),20131226,14.5,2,6.2,2,71%-80%,흐림(운량:8-10),부산,2013,12
11902,남해,부산(20103),20131227,14.0,2,1.3,2,11%-20%,쾌청(운량:0-2),부산,2013,12
11903,남해,부산(20103),20131228,13.6,2,-2.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11904,남해,부산(20103),20131229,13.5,2,0.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11905,남해,부산(20103),20131230,13.5,2,5.0,2,1%-10%,쾌청(운량:0-2),부산,2013,12
11906,남해,부산(20103),20131231,13.0,2,6.2,2,11%-20%,쾌청(운량:0-2),부산,2013,12
11908,남해,부산(20103),20140102,13.0,1,8.6,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11909,남해,부산(20103),20140103,13.2,1,9.0,1,61%-70%,개임(운량:3-7),부산,2014,01
11910,남해,부산(20103),20140104,13.2,1,7.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11911,남해,부산(20103),20140105,13.5,1,6.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11912,남해,부산(20103),20140106,13.5,1,5.4,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11913,남해,부산(20103),20140107,13.5,1,8.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11914,남해,부산(20103),20140108,13.6,1,6.0,1,81%-90%,비,부산,2014,01
11915,남해,부산(20103),20140109,13.1,1,-2.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11916,남해,부산(20103),20140110,12.8,1,-2.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11917,남해,부산(20103),20140111,13.0,1,2.3,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11918,남해,부산(20103),20140112,12.9,1,4.0,1,41%-50%,개임(운량:3-7),부산,2014,01
11919,남해,부산(20103),20140113,12.3,1,2.0,1,11%-20%,쾌청(운량:0-2),부산,2014,01
11920,남해,부산(20103),20140114,12.2,1,0.0,1,11%-20%,쾌청(운량:0-2),부산,2014,01
11921,남해,부산(20103),20140115,13.0,1,1.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11922,남해,부산(20103),20140116,11.9,1,3.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11923,남해,부산(20103),20140117,11.7,1,3.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11924,남해,부산(20103),20140118,11.7,1,3.0,1,11%-20%,쾌청(운량:0-2),부산,2014,01
11925,남해,부산(20103),20140119,11.7,1,7.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11926,남해,부산(20103),20140120,11.2,1,7.0,1,71%-80%,비,부산,2014,01
11927,남해,부산(20103),20140121,12.6,1,-1.0,1,11%-20%,쾌청(운량:0-2),부산,2014,01
11928,남해,부산(20103),20140122,12.0,1,1.5,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11929,남해,부산(20103),20140123,12.2,1,4.1,1,Zero,쾌청(운량:0-2),부산,2014,01
11930,남해,부산(20103),20140124,12.3,1,8.5,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11932,남해,부산(20103),20140126,12.3,1,6.0,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11933,남해,부산(20103),20140127,12.5,1,7.6,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11934,남해,부산(20103),20140128,12.5,1,9.0,1,11%-20%,쾌청(운량:0-2),부산,2014,01
11935,남해,부산(20103),20140129,11.8,1,10.8,1,1%-10%,쾌청(운량:0-2),부산,2014,01
11936,남해,부산(20103),20140130,12.4,1,12.3,1,81%-90%,흐림(운량:8-10),부산,2014,01
11938,남해,부산(20103),20140202,13.7,1,-2.4,1,Zero,,부산,2014,02
11939,남해,부산(20103),20140203,12.9,1,-0.4,1,Zero,,부산,2014,02
11940,남해,부산(20103),20140204,13.0,1,5.1,1,Zero,,부산,2014,02
11941,남해,부산(20103),20140205,13.4,1,7.5,1,Zero,,부산,2014,02
11943,남해,부산(20103),20140207,13.0,1,0.5,1,Zero,,부산,2014,02
11944,남해,부산(20103),20140208,12.6,1,-1.0,1,Zero,,부산,2014,02
11945,남해,부산(20103),20140209,12.8,1,1.0,1,Zero,,부산,2014,02
11946,남해,부산(20103),20140210,12.8,1,2.2,1,Zero,,부산,2014,02
11947,남해,부산(20103),20140211,12.8,1,3.9,1,Zero,,부산,2014,02
11948,남해,부산(20103),20140212,12.6,1,-0.3,1,Zero,,부산,2014,02
11949,남해,부산(20103),20140213,12.5,1,6.2,1,Zero,,부산,2014,02
11950,남해,부산(20103),20140214,12.5,1,7.8,1,Zero,,부산,2014,02
11951,남해,부산(20103),20140215,12.3,1,7.8,1,Zero,,부산,2014,02
11952,남해,부산(20103),20140216,12.5,1,6.7,1,Zero,,부산,2014,02
11953,남해,부산(20103),20140217,12.5,1,1.4,1,Zero,,부산,2014,02
11954,남해,부산(20103),20140218,12.5,1,2.8,1,Zero,,부산,2014,02
11956,남해,부산(20103),20140220,11.8,1,2.8,1,Zero,,부산,2014,02
11957,남해,부산(20103),20140221,11.8,1,7.3,1,Zero,,부산,2014,02
11958,남해,부산(20103),20140222,11.8,1,6.0,1,Zero,,부산,2014,02
11959,남해,부산(20103),20140223,11.8,1,4.5,1,Zero,,부산,2014,02
11960,남해,부산(20103),20140224,12.0,1,4.2,1,Zero,,부산,2014,02
11961,남해,부산(20103),20140225,12.2,1,7.6,1,Zero,,부산,2014,02
11963,남해,부산(20103),20140227,12.3,1,5.4,1,Zero,,부산,2014,02
11964,남해,부산(20103),20140228,12.5,1,0.7,1,Zero,,부산,2014,02
11966,남해,부산(20103),20140302,12.6,1,7.0,1,Zero,,부산,2014,03
11967,남해,부산(20103),20140303,12.8,1,6.1,1,Zero,,부산,2014,03
11968,남해,부산(20103),20140304,12.5,1,8.3,1,Zero,,부산,2014,03
11969,남해,부산(20103),20140305,12.4,1,6.5,1,Zero,,부산,2014,03
11970,남해,부산(20103),20140306,12.4,1,1.4,1,Zero,,부산,2014,03
11971,남해,부산(20103),20140307,12.2,1,1.1,1,Zero,,부산,2014,03
11972,남해,부산(20103),20140308,12.1,1,1.2,1,Zero,,부산,2014,03
11973,남해,부산(20103),20140309,12.1,1,5.0,1,Zero,,부산,2014,03
11974,남해,부산(20103),20140310,11.9,1,1.4,1,Zero,,부산,2014,03
11975,남해,부산(20103),20140311,12.0,1,7.2,1,Zero,,부산,2014,03
11976,남해,부산(20103),20140312,12.0,1,11.0,1,Zero,,부산,2014,03
11978,남해,부산(20103),20140314,11.8,1,5.3,1,Zero,,부산,2014,03
11979,남해,부산(20103),20140315,11.8,1,4.9,1,Zero,,부산,2014,03
11981,남해,부산(20103),20140317,12.0,1,11.8,1,Zero,,부산,2014,03
11983,남해,부산(20103),20140319,12.2,1,9.2,1,Zero,,부산,2014,03
11985,남해,부산(20103),20140321,12.1,1,5.5,1,Zero,,부산,2014,03
11986,남해,부산(20103),20140322,12.2,1,7.9,1,Zero,,부산,2014,03
11987,남해,부산(20103),20140323,12.4,1,11.5,1,Zero,,부산,2014,03
11988,남해,부산(20103),20140324,12.5,1,11.7,1,Zero,,부산,2014,03
11989,남해,부산(20103),20140325,12.5,1,13.3,1,Zero,,부산,2014,03
11990,남해,부산(20103),20140326,12.4,1,13.6,1,Zero,,부산,2014,03
11991,남해,부산(20103),20140327,12.5,1,13.0,1,Zero,,부산,2014,03
11992,남해,부산(20103),20140328,12.6,1,12.7,1,Zero,,부산,2014,03
11995,남해,부산(20103),20140401,12.9,1,13.1,1,Zero,,부산,2014,04
11996,남해,부산(20103),20140402,12.9,1,13.6,1,Zero,,부산,2014,04
11997,남해,부산(20103),20140403,13.0,1,15.1,1,Zero,,부산,2014,04
11998,남해,부산(20103),20140404,13.1,1,6.8,1,Zero,,부산,2014,04
11999,남해,부산(20103),20140405,13.0,1,7.7,1,Zero,,부산,2014,04
12000,남해,부산(20103),20140406,12.8,1,6.5,1,Zero,,부산,2014,04
12001,남해,부산(20103),20140407,12.8,1,11.5,1,Zero,,부산,2014,04
12002,남해,부산(20103),20140408,12.9,1,13.7,1,Zero,,부산,2014,04
12003,남해,부산(20103),20140409,13.0,1,14.7,1,Zero,,부산,2014,04
12004,남해,부산(20103),20140410,13.0,1,14.0,1,Zero,,부산,2014,04
12005,남해,부산(20103),20140411,12.8,1,11.3,1,Zero,,부산,2014,04
12006,남해,부산(20103),20140412,13.0,1,12.7,1,Zero,,부산,2014,04
12007,남해,부산(20103),20140413,12.9,1,12.5,1,Zero,,부산,2014,04
12008,남해,부산(20103),20140414,13.0,1,13.9,1,Zero,,부산,2014,04
12009,남해,부산(20103),20140415,13.5,1,16.2,1,Zero,,부산,2014,04
12010,남해,부산(20103),20140416,13.5,1,18.6,1,Zero,,부산,2014,04
12011,남해,부산(20103),20140417,13.4,1,17.1,1,Zero,,부산,2014,04
12013,남해,부산(20103),20140419,13.9,1,12.0,1,Zero,,부산,2014,04
12015,남해,부산(20103),20140421,14.0,1,15.6,1,Zero,,부산,2014,04
12016,남해,부산(20103),20140422,14.0,1,16.0,1,Zero,,부산,2014,04
12017,남해,부산(20103),20140423,14.2,1,17.6,1,Zero,,부산,2014,04
12018,남해,부산(20103),20140424,14.2,1,15.0,1,Zero,,부산,2014,04
12019,남해,부산(20103),20140425,14.2,1,16.4,1,Zero,,부산,2014,04
12020,남해,부산(20103),20140426,14.0,1,16.0,1,Zero,,부산,2014,04
12021,남해,부산(20103),20140427,14.2,1,16.3,1,Zero,,부산,2014,04
12024,남해,부산(20103),20140430,14.2,1,13.4,1,Zero,,부산,2014,04
12025,남해,부산(20103),20140501,14.2,1,15.0,1,Zero,,부산,2014,05
12026,남해,부산(20103),20140502,14.0,1,18.4,1,Zero,,부산,2014,05
12027,남해,부산(20103),20140503,13.9,1,15.4,1,Zero,,부산,2014,05
12028,남해,부산(20103),20140504,13.8,1,14.1,1,Zero,,부산,2014,05
12029,남해,부산(20103),20140505,13.6,1,12.0,1,Zero,,부산,2014,05
12030,남해,부산(20103),20140506,14.0,1,13.3,1,Zero,,부산,2014,05
12031,남해,부산(20103),20140507,14.2,1,13.5,1,Zero,,부산,2014,05
12033,남해,부산(20103),20140509,15.2,1,17.5,1,Zero,,부산,2014,05
12034,남해,부산(20103),20140510,15.2,1,15.0,1,Zero,,부산,2014,05
